"Sample_ID","biological_replicate","extraction_ID","extraction_replicate","run","collection_year","collection_month","collection_day","location1","longitude","latitude","sample_type","time_of_day","Anoplarchus","Clupea pallasii","Cymatogaster aggregata","Hypomesus pretiosus","Lumpenus sagitta","Oligocottus","Podothecus accipenserinus","Syngnathus leptorhynchus","Ammodytes personatus","Gasterosteus aculeatus","Microgadus proximus","Oncorhynchus nerka","Pholis laeta","Hexagrammos","Oncorhynchus keta","Salvelinus","Synchirus gilli","Artedius lateralis","Enophrys bison","Gadus macrocephalus","Lepidopsetta","Leptocottus armatus","Liparis greeni","Oncorhynchus kisutch","Citharichthys stigmaeus","Myoxocephalus","Hexagrammos decagrammus","Oncorhynchus gorbuscha","Oncorhynchus tshawytscha","Clinocottus acuticeps","Platichthys stellatus","Sebastes","Brachyistius frenatus","Hemilepidotus hemilepidotus","Leptoclinus maculatus","Phytichthys chirus","Bathymaster","Aptocyclus ventricosus","Eleginus gracilis","Gadus chalcogrammus","Hippoglossoides elassodon","Limanda aspera","Mallotus villosus","Hippoglossus stenolepis","Xiphister","NA","Artedius fenestralis","Trichodon trichodon","Ronquilus jordani","Apodichthys flavidus","Anarrhichthys ocellatus","Bathymaster caeruleofasciatus","Enophrys diceraus","Sebastolobus","Hemilepidotus jordani","Ophiodon elongatus","Aulorhynchus flavidus","Nautichthys oculofasciatus","Blepsias bilobus","Microstomus pacificus","Agonidae_1","Artedius harringtoni","Clinocottus globiceps","Scorpaenichthys marmoratus","Pleuronichthys coenosus","Liparis cyclopus","Clinocottus embryum","Stichaeus punctatus","Thaleichthys pacificus","Pleuronectidae_1","Rhinogobiops nicholsii","Citharichthys sordidus","Sardinops sagax","Anoplopoma fimbria","Oncorhynchus mykiss","Liparis mucosus","Atheresthes","Liparis florae","Agonopsis vulsa","Gymnocanthus galeatus","Zaprora silenus","Liparis pulchellus","Stenobrachius leucopsarus","Blepsias cirrhosus","Bothragonus swanii","Thunnus","Pleuronectes quadrituberculatus","Liparis fucensis"
"e00415-A","e00415","e00415",1,"A",2021,6,26,"26",-150.699,59.3757,"sample","9:40",0.0896470160116448,0.0163027656477438,0,0,0.0756186317321688,0,0,0,0,0.000509461426491994,0,0,0.0409752547307132,0.0183406113537118,0.107823871906841,0.000218340611353712,0,0,0,0.594632459970888,0,0,0.000291120815138282,0,0,0,0,0,0,0,0,0.0185225618631732,0,0,0,0,0,0,0,0.0194505094614265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175946142649199,7.27802037845706e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00416-A","e00416","e00416",1,"A",2021,6,27,"28",-151,59.2563,"sample","9:30",0,0.0856510387104098,0,0,0,0,0,0,0,0,0,0,0,0.0476217504824611,0,0,0,0,0,0.0547735270745828,0,0,0,0,0,0,0.0494380746963333,0.0331479169031672,0,0,0,0.000283800658417528,0,0,0,0,0,0,0.422976501305483,0.260756044954024,0,0,0.0195254852991259,0,0,0,0.025825859915995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00417-A","e00417","e00417",1,"A",2021,6,27,"28",-151,59.2563,"sample","9:30",0,0,0,0,0,0,0,0,0,0,0,0,0.00169300225733634,0.0809819413092551,0,0,0,0,0,0.688205417607223,0,0,0,0,0,0,0,0.183126410835214,0,0,0,0,0,0,0,0,0,0,0,0.0459932279909707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00418-A","e00418","e00418",1,"A",2021,6,27,"28",-151,59.2563,"sample","9:30",0,0.0541073924841707,0,0,0,0,0,0,0.024093413370611,0,0.0098264945316997,0,0,0.0747471425047282,0,0,0,0,0,0.673258778061015,0,0,0,0.000452265438697476,0,0,0.0188306882657676,0.0978126798782995,0,0,0,0.0156237151550037,0,0,0,0.0128690074829373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125812022037661,0,0,0,0,0,0,0,0,0,0,0,0,0.005797220623304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00419-A","e00419","e00419",1,"A",2021,6,27,"30",-150.999,59.2693,"sample","11:57",0,0.0895715440582053,0,0,0,0,0,0.0132578819725141,0.0680032336297494,0,0,0,0.0177526273241714,0.308811641067098,0,0,0,0.0313662085691188,0,0.198997574777688,0,0,0,0.000452708164915117,0,0,0,0.183120452708165,0,0,0,0.056911883589329,0,0,0,0,0,0,0.000485044462409054,0,0,0,0,0,0.031269199676637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00420-A","e00420","e00420",1,"A",2021,6,27,"30",-150.999,59.2693,"sample","11:57",0,0.0962392387856819,0,0,0,0.034315058148316,0,0,0.151215828424709,0,0,0,0.0432563056940039,0.0744902582691436,0,0.0173991844132306,0,0,0,0.144660927352364,0,0,0,0,0,0,0.0426521673463223,0.194925237879474,0,0,0,0.0457634798368826,0,0.0115390424407189,0,0,0,0,0,0.0415345114031113,0,0,0.031354780244676,0,0.061561697628757,0,0,0,0,0,0,0.00909228213260837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00421-A","e00421","e00421",1,"A",2021,6,27,"29",-150.986,59.2639,"sample","10:39",0.0313651748777736,7.52162467092892e-05,0,0,0,0,0,0,0.0405039488529522,0,0,0,0.121022940955246,0.104024069198947,0,0,0,0.0157201955622414,0,0.29465964648364,0,7.52162467092892e-05,0.000300864986837157,0,0,0.0374952989845807,0.026776983828507,0.258593456186536,0,0,0,0.0545317788642347,0,0,0,0,0,0,0.000263256863482512,0.0145919518616021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00422-A","e00422","e00422",1,"A",2021,6,27,"29",-150.986,59.2639,"sample","10:39",0.011667427585857,0.00618880941510678,0,0,0,0.0114137878557297,0,0,0.0929843250646781,0,0,0,0.0798457870440826,0.0668594328615634,0,0.00913103028458378,0,0.0200375386800588,0.000152183838076396,0.0789326840156242,0,0,0,0.00101455892050931,0,0,0.00055800740628012,0.248972759092984,0,0,0,0.0112108760716279,0,0,0,0,0,0,0.234566022421752,0.0841069345102217,0,0.0128848982904682,0,0,0,0,0.0148125602394359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146603764013595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00423-A","e00423","e00423",1,"A",2021,6,27,"29",-150.986,59.2639,"sample","10:39",0,0.0183541173101455,0,0,0,0,0,0,0.0598786805862904,0,0.0101793756996694,0,0.0250449090104397,0.0158287990419411,0,0,0,0,0,0.680950769310875,0,0,5.20684179011221e-05,0,0,0,0.000442581552159538,0.133295149826873,0,0,0,0.0178073989221837,0,0,0,0,0,0,0,0.00728957850615709,0,0,0,0,0.00338444716357293,0,0,0,0.0096847257296087,0.000234307880555049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175730910416287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00424-A","e00424","e00424",1,"A",2021,6,27,"27",-151.005,59.2736,"sample","8:22",0.0288893579807605,0.0641114562287024,0.001839510268086,0,0,0,0,0,0.0427309188504569,0,0,0,0.0570248183106661,0.0234612948946051,0,0,0,0,0,0.50140224963059,0,0.126202466753114,0,0,0,0,0.00922770724646422,0.0782545761587407,0,0,0,0,0,0.0113687765748922,0,0,0,0,0,0.0139923403998673,0,0.0233105153644341,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01559060341968e-05,0,0,0,0,0,0,0,0,0,0.0181538554325865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00425-A","e00425","e00425",1,"A",2021,6,27,"27",-151.005,59.2736,"sample","8:22",0,0.0200070677141381,0,0,0,0,0,0,0.0772555522331258,0,0,0,0.0769293500421345,0.0406665398102591,0,0,0,0,0,0.0487400440372958,0,0.115801777801941,0,0,0,0.0381112893141599,0.00997635034115312,0.174708456791801,0,0,0,0,0,0,0,0,0,0,0.048114823171229,0.280832902927665,0,0.0304999048576943,0,0,0.0243564302606899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139995106967135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00426-A","e00426","e00426",1,"A",2021,6,27,"27",-151.005,59.2736,"sample","8:22",0,0,0,0,0,0,0,0,0,0,0,0,0,0.119656731367931,0,0,0,0,0,0.463141936706462,0,0.161617802322748,0,2.70716586805274e-05,0,0,0,0.224884268659141,0,0,0,0.0305909743089959,0,5.41433173610547e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70716586805274e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00427-A","e00427","e00427",1,"A",2021,6,28,"32",-152.5098,58.5918,"sample","13:33",0.412408875306402,0,0,0,0,0,0,0,0.000191003724572629,0.000159169770477191,0,0,0.0756693088848566,0.144303313914621,0,0,0,0,0,0.366408811638494,0,0,0,0,0,9.55018622863146e-05,0.000191003724572629,0.000445675357336135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127335816381753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00428-A","e00428","e00428",1,"A",2021,6,28,"32",-152.5098,58.5918,"sample","13:33",0,0.0504914185125422,0,0,0,0.0421886460319789,0,0,0.000322722605251577,0,0,0,0,0.156285756197741,0,0,0,0.0385800205368931,0,0.455508288103271,0,0.000176030511955406,0,0,0,0.0255831010708523,0.0516356168402523,0.0689159454305413,0,0,0,0.020419539386827,0,8.80152559777028e-05,0.00020536893061464,0,0,0.0576499926653953,0,0,0,0,0.0319495379199061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00429-A","e00429","e00429",1,"A",2021,6,28,"32",-152.5098,58.5918,"sample","13:33",0.0618146259691276,0.189949011664455,0,0,0,0,0,0,0,0,0,0,0.000244464622476776,0.0482293776629182,0,0,0,0,0,0.564398966263882,0,0,0,0,0,0,0,0.0948871970384857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404763567786547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00430-A","e00430","e00430",1,"A",2021,6,28,"31",-152.513,58.592,"sample","13:07",0.0515710805565878,0,0,0,0,0,0,0,0,0,0,0,0,0.000206449481811801,0,0,0,0,0,0.624881291547958,0,0,0.0957099797679508,0,0,0,0,0,0,0,0,0.119245220694496,0,0,0,0,0.000206449481811801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108179528469384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00431-A","e00431","e00431",1,"A",2021,6,28,"31",-152.513,58.592,"sample","13:07",0,0.00173626182828371,0.106259223890963,0.000607691639899297,0,0,0,0,0,0,0,0,0.0463581908151749,8.68130914141853e-05,0,0,0,0,0.000347252365656741,0.666898168243771,0,0,0,0,0,0.113811962843997,0,0,0,0.000607691639899297,0,0.000694504731313482,0,0,0,0,0,0,0,0,0,0,0.0625922389096276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00432-A","e00432","e00432",1,"A",2021,6,28,"31",-152.513,58.592,"sample","13:07",0.107431439764936,0,0,0,0,0,0,0,0,0,0,0,0.0980656219392752,0.0511753183153771,0,0,0,0,0,0.743266405484819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12144955925563e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00433-A","e00433","e00433",1,"A",2021,6,28,"34",-152.53,58.5816,"sample","15:08",0,0.0854601506039319,0,0,0,0,0,0,0.0260271895689089,0,0,0,0.221913377470056,0.0887451356951534,0.000454844089553747,0,0,0,0,0.402284328094203,0,0,0,0,0,0.0567038964977005,0,0,0,0,0,0.000101076464345277,0,0,0,0,0,0,0,0,0,0,0.0688836104513064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494263910648405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00434-A","e00434","e00434",1,"A",2021,6,28,"34",-152.53,58.5816,"sample","15:08",0.000186095972351456,0.168549780672604,0,0,0,0,0,0,0,0,0,0,0.0499800611458195,0,0,0,0,0,0,0.264894324072843,0,7.97554167220524e-05,0,0.0326997208560415,0,0,0.0194337365412734,0.0741725375515087,0.0544197793433471,0,0,0,0,0,0.0214010368204174,0,0,0,0.260481191014223,0.0331250830785591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205768975142895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00435-A","e00435","e00435",1,"A",2021,6,28,"34",-152.53,58.5816,"sample","15:08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00468-A","e00468","e00468",1,"A",2021,6,28,"33",-152.526,58.751,"sample","14:19",7.75614674629644e-05,0.355929574187544,0,0,0,0.000426588071046304,0,0,0.0417668502288063,0,0,0,0.24412471883968,0.0255565035290468,0,0,0,0,0,0,0,0.000387807337314822,0.00069805320716668,0,0,0.0313348328550376,0,0.0095788412316761,0,0,0,0,0,0,0,0,0.0359109594353525,0,0.00263708989374079,0.251570619716125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00469-A","e00469","e00469",1,"A",2021,6,28,"33",-152.526,58.751,"sample","14:19",0,0.545370614613558,0,0,0,0,0,0,0,0,0,0.000395673964653126,0.170667370087048,0,0,0,0,0,0,0.171392772355579,0,0,0,0,0,0.0721445528884199,0,0,0.000131891321551042,0,0,0,0,0,0.0398971247691902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00470-A","e00470","e00470",1,"A",2021,6,28,"33",-152.526,58.751,"sample","14:19",0,0.337526451916294,0,0.00041147425346814,0,0,0,0,0,0,0,0,0.239242887373619,0.0559017164354573,0,0,0,0,0,0.219903597460616,0,0.000293910181048672,0,0,0,0.146661180343287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87820362097343e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00471-A","e00471","e00471",1,"A",2021,6,29,"35",-152.3817,58.3191,"sample","10:41",0.00106547333652975,0.165201640828938,0,0,0,0,0,0,0.0216823823983805,0.0350540727718289,0,0.0644078631932236,0,0.0116136593681743,0,0.00847051302541154,0,0.000213094667305951,0,0.22220446433328,0,0.386393905492515,0,0.0249320760747962,0,0.0142773427094987,0,0.0155559107133344,0,0,0.0289276010867828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00472-A","e00472","e00472",1,"A",2021,6,29,"35",-152.3817,58.3191,"sample","10:41",0.0131016644174539,0.105825461088619,0,0,0,0,0,0,0.0197368421052632,0,0,0.0116959064327485,0,0.016025641025641,0,0,0,0,0,0.0285650022492128,0,0.0915429599640126,0,0.030195681511471,0,5.62303193882141e-05,0,0.0110773729194782,0,0,0,0.000281151596941071,0,0,0,0,0,0,0.671839856050382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62303193882141e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00473-A","e00473","e00473",1,"A",2021,6,29,"35",-152.3817,58.3191,"sample","10:41",0,0.271081880289589,0,0,0.0663811563169165,0,0,0,0.0358417456918528,0.0461405118792699,0,0.0457836239420822,0.000356887937187723,0.0179463648414398,0,0,0,0,0,0.0193739165901907,0,0.274803711634547,0,0,0,0.0231467319261752,0,0,0,0,0,0,0,0,0,0,0,0,0.150708677475273,0,0.000764759865402264,0.0476700316100744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00474-A","e00474","e00474",1,"A",2021,6,29,"36",-152.402,58.3183,"sample","11:56",0,0.353155558763035,0,0,0,0,0,0,0.0486775159672356,0,0,0.0547035687222603,0,0.0334500054126222,0,0,0,0,0,0.12694403348609,0,0.0560386822069065,0,0,0,0.0660339912676361,0,0,0,0,0,0,0,0,0,0,0,0,0.260996644174214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00475-A","e00475","e00475",1,"A",2021,6,29,"36",-152.402,58.3183,"sample","11:56",0,0.299117211160513,0,0,0.0400799020555448,0,0,0,0.0438816934080804,0,0,0.0837038468973516,0.0329918164830208,0,0,0,0,0,6.44371415684e-05,0.0668213158064308,0,0,0,0,0,0.000322185707842,0.0005799342741156,0.0346027450222308,0,0,0,0,0,0,0,0,0,0,0.31413106514595,0,0,0,0,0,0,0,0.046394741929248,0,0,0,0,0,0,0,0,0.0373091049681036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00476-A","e00476","e00476",1,"A",2021,6,29,"36",-152.402,58.3183,"sample","11:56",0.000103982530934803,0.190114727392465,0,0,0,6.93216872898686e-05,0,0.025856989359121,0.0362899032962462,0,0,0.0936535995286125,0.0276593532286576,0.145991473432463,0,3.46608436449343e-05,0,0.0298776472219334,0,0.0726837891234273,0,0,0,0,0,0.0241932688641642,0.000277286749159475,0,0,0,0,0.000103982530934803,0,0,0,0,0,0.000103982530934803,0.330075214030709,0.0227721742747218,0,0,0.000138643374579737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00477-A","e00477","e00477",1,"A",2021,6,29,"37",-152.385,58.3516,"sample","12:59",0.00623245367770915,0.234362717574396,0,0,0,0,0,0,0.217742841100505,0,0,0.013307130825379,0.0184166198764739,0.108366086468276,0,0,0,0,0,0.0617630544637844,0,0.000224592925322852,0,0,0,0.00791690061763054,0,0,0,0,0,0,0,0,0,0,0.0676586187535093,0,0.183548568220101,0,0,0.0804604154969119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00478-A","e00478","e00478",1,"A",2021,6,29,"37",-152.385,58.3516,"sample","12:59",0.0281359906213365,0.105509964830012,0,0,0,0,0,0,0.425200061165197,0,0,0.0156990672307457,0.15051735562465,0.0785972781487334,0,0.0231408328660992,0,0,0.000203883990009685,0,0,0,0,0.0385340741118304,0,0,0,0,0,0.0160558642132627,0.0240583108211428,0,0,0,0,0,0.0227330648860798,0,0.0716142514909017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00479-A","e00479","e00479",1,"A",2021,6,29,"37",-152.385,58.3516,"sample","12:59",0.0261221152098855,0.116118480828639,0,0,0.0289841904415773,0,0,0,0.35198982373251,0.0144920952207887,0,0,0.0924950027257859,0.0596947119752862,0,0,0,0,0,0.142876612756678,0,0,0,0,0,0,0.0192622206069417,0.0177176085771397,0,0,0,0,0,0,0,0,0.0328002907504997,0,0,0,0,0.0974468471742686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00480-A","e00480","e00480",1,"A",2021,6,29,"38",-152.388,58.3241,"sample","14:46",0,0.263679207604441,0,0,0,0,0,0,0.0550363447559709,0.0227254573048966,0,0.126048406422238,0.0238038181963416,0.0870676571611151,0,0,0,0,0,0.172577681923476,0,0.00091860372234204,0,0.151329978432782,0,0,0.0691748542215832,0,0,0,0,0,0,0,0,0,0,0,0.00043933221503315,0,0,0,0,0,0,0,0.0271986580397795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00481-A","e00481","e00481",1,"A",2021,6,29,"38",-152.388,58.3241,"sample","14:46",0,0.289065040650407,0,0,0,0,0,0,0.037520325203252,0.00032520325203252,0,0.17239837398374,0.00040650406504065,0.000609756097560976,0,8.13008130081301e-05,0,0,0,0.499065040650407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000528455284552846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00482-A","e00482","e00482",1,"A",2021,6,29,"38",-152.388,58.3241,"sample","14:46",0,0.0878184344603983,0,0,0.044650301065308,0,0,0,0.091894395553497,0.0506716072255674,0,0.187494210282538,0,0.0962482630847615,0,0.00342751273737842,0,0,0,0,0,0,0,0.000741083835108847,0,0,0.0260305697081982,0,0,0,0,0,0,0,0,0,0,0,0.331171838814266,0.056415006947661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234367762853173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00483-A","e00483","e00483",1,"A",2021,6,30,"41",-152.0441,58.2842,"sample","13:22",0,0.0015331824487114,0,0.0946192596919033,0,0,0,0,0,0.000511060816237132,0,0.0148207636708768,0,0.0551215594655764,0,0.0815507045338395,0,0,0,0.195006205738483,0,0,0,0.0137986420384026,0,0.0210995108417902,0.0885595385850916,0,0,0,0,0.000438052128203256,0,0,0,0,0.0332189530554136,0,0,0,0,0,0,0,0.365116448857414,0,0,0,0,0.0155508505512156,0,0.000292034752135504,0,0,0,0,0,0.0187632328247061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00484-A","e00484","e00484",1,"A",2021,6,30,"41",-152.0441,58.2842,"sample","13:22",0,0,0,0.0342193966804625,0.0292272901821906,0,0,0,0,0,0,0,0.0404915304859837,0.109485002346717,0,0.0349447454879037,0.0151469898024491,0,0,0.338183214575244,0,0,0,0.0177923795707642,0,0,0.0904125954687033,0,0,0,0,0,0,0,0,0,0.058155907326023,8.53351538166148e-05,0,0,0,0,0,0,0.231855612919742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00485-A","e00485","e00485",1,"A",2021,6,30,"41",-152.0441,58.2842,"sample","13:22",0,0,0,0.131729863904819,0,0.00201146965676624,0,0,0.053796114011812,0,0,0.0159205683471711,0,0.215869211675083,0,0.0204142771548404,0,0.0142514765043225,0,0,0,0,0,0.0306856115723701,0,0,4.27972267397073e-05,0,0,0,0.000342377813917658,0,0,0,0,0,0.0790464777882393,0,0.162929042198066,0,0,0,0,0,0.257639304973038,0,0,0,0,0,0,0,0,0,0,0,0.000128391680219122,0.000427972267397073,0,0,0,0,0,0,0,0,0.014765043225199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00486-A","e00486","e00486",1,"A",2021,6,30,"39",-152.055,58.2684,"sample","11:54",0,0,0.000161492187815414,0.0360935039767451,0,0.0233759941862812,0,0,0.0652832169243813,0.0488513868141629,0,0.000282611328676975,0.00177641406596956,0.0351649238968065,0,0.0439258750857927,0,0,0,0.139367758084703,0,0.198958375388591,0,0,0,0,0.0299568008397594,0,0,0,0,0,0,0,0,0,0,0,0.179094836287295,0.0478420606403165,0,0,0,0,0,0,0.012959748072187,0,0,0,0,0,0,0,0,0.136905002220518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00487-A","e00487","e00487",1,"A",2021,6,30,"39",-152.055,58.2684,"sample","11:54",0.0191130920903528,0.0162801238951424,0,0.0643272644859107,0,0.0492558736873914,0,0,0,0.0219082873762937,0,0,0,0.0684445115962831,0,0.0582080531842563,0,0,0,0.306451612903226,0,0.0770189620004533,0,0,0,0,0,0.0301050086877691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285903150260633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298405983228828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e00488-A","e00488","e00488",1,"A",2021,6,30,"39",-152.055,58.2684,"sample","11:54",0,0.169048270203747,0.000410228360453986,0.0243402160536032,0,0.0260836865855326,0,0,0.164980172295911,0,0,0,0.0608163544373034,0.0477232325994804,0.0207507178996308,0.0922671954054424,0,0,0,0.0717557773827431,0,0.0688499931628607,0,0,0,0,0.0265281006426911,0,0.000273485573635991,0,0,0,0,0,0,0,0,0,0.226172569396964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
